Year,Month,Word,Frequency
2010,10,new,228
2010,10,tax,228
2010,10,congress,218
2010,10,health,213
2010,10,jobs,188
2010,10,government,150
2010,10,care,144
2010,10,spending,142
2010,10,american,132
2010,10,act,124
2013,02,spending,540
2013,02,budget,465
2013,02,congress,444
2013,02,federal,340
2013,02,cuts,335
2013,02,government,332
2013,02,district,310
2013,02,state,307
2013,02,congressman,293
2013,02,act,281
2011,07,debt,906
2011,07,spending,758
2011,07,budget,490
2011,07,congress,361
2011,07,government,360
2011,07,federal,330
2011,07,jobs,310
2011,07,cut,310
2011,07,ceiling,308
2011,07,cuts,298
2012,03,health,827
2012,03,care,717
2012,03,law,492
2012,03,budget,486
2012,03,energy,431
2012,03,act,385
2012,03,new,382
2012,03,jobs,377
2012,03,district,373
2012,03,congress,346
2010,06,health,289
2010,06,new,255
2010,06,care,223
2010,06,congress,212
2010,06,government,210
2010,06,congressman,202
2010,06,spending,197
2010,06,oil,190
2010,06,jobs,186
2010,06,federal,185
2013,08,act,531
2013,08,congress,480
2013,08,district,453
2013,08,obamacare,448
2013,08,health,441
2013,08,government,409
2013,08,federal,399
2013,08,care,391
2013,08,bill,354
2013,08,new,336
2014,10,ebola,466
2014,10,health,403
2014,10,care,292
2014,10,congress,288
2014,10,states,275
2014,10,american,275
2014,10,district,273
2014,10,new,265
2014,10,federal,249
2014,10,united,242
2014,07,border,451
2014,07,act,386
2014,07,bill,360
2014,07,congress,351
2014,07,children,256
2014,07,district,255
2014,07,federal,244
2014,07,legislation,243
2014,07,law,240
2014,07,people,234
2012,09,work,265
2012,09,congress,233
2012,09,jobs,222
2012,09,new,221
2012,09,act,213
2012,09,energy,211
2012,09,bill,203
2012,09,district,196
2012,09,small,194
2012,09,american,193
2009,10,health,544
2009,10,care,398
2009,10,bill,362
2009,10,congress,230
2009,10,new,209
2009,10,government,200
2009,10,legislation,175
2009,10,district,161
2009,10,reform,157
2009,10,funding,148
2012,04,budget,397
2012,04,tax,389
2012,04,energy,348
2012,04,new,272
2012,04,bill,261
2012,04,act,257
2012,04,congress,246
2012,04,federal,245
2012,04,government,238
2012,04,district,232
2012,12,tax,477
2012,12,spending,348
2012,12,fiscal,324
2012,12,cliff,288
2012,12,congress,229
2012,12,cuts,229
2012,12,year,199
2012,12,district,173
2012,12,new,172
2012,12,federal,171
2013,05,act,466
2013,05,health,376
2013,05,care,362
2013,05,bill,349
2013,05,district,346
2013,05,congress,328
2013,05,obamacare,321
2013,05,time,309
2013,05,law,309
2013,05,government,305
2012,02,budget,602
2012,02,act,357
2012,02,congress,337
2012,02,government,310
2012,02,new,296
2012,02,district,287
2012,02,american,283
2012,02,federal,282
2012,02,spending,281
2012,02,energy,274
2010,01,health,317
2010,01,care,285
2010,01,congress,221
2010,01,jobs,206
2010,01,american,195
2010,01,new,192
2010,01,people,165
2010,01,government,165
2010,01,congressman,153
2010,01,year,152
2012,11,tax,232
2012,11,new,152
2012,11,congress,145
2012,11,veterans,129
2012,11,district,118
2012,11,fiscal,111
2012,11,american,106
2012,11,cliff,106
2012,11,spending,101
2012,11,jobs,100
2011,11,jobs,306
2011,11,act,244
2011,11,veterans,242
2011,11,congress,210
2011,11,federal,200
2011,11,new,177
2011,11,job,177
2011,11,bill,157
2011,11,government,156
2011,11,budget,153
2013,03,budget,880
2013,03,spending,506
2013,03,federal,429
2013,03,congress,421
2013,03,cuts,410
2013,03,government,407
2013,03,district,392
2013,03,congressman,345
2013,03,act,338
2013,03,health,337
2013,06,bill,411
2013,06,act,364
2013,06,congressman,317
2013,06,district,284
2013,06,energy,280
2013,06,congress,254
2013,06,veterans,231
2013,06,new,224
2013,06,federal,222
2013,06,national,209
2013,10,government,1474
2013,10,shutdown,866
2013,10,obamacare,708
2013,10,federal,676
2013,10,senate,663
2013,10,congress,651
2013,10,health,599
2013,10,bill,555
2013,10,act,487
2013,10,debt,478
2012,08,tax,676
2012,08,medicare,263
2012,08,health,245
2012,08,new,232
2012,08,federal,232
2012,08,district,225
2012,08,small,224
2012,08,year,221
2012,08,congress,220
2012,08,jobs,218
2015,01,congress,1016
2015,01,act,722
2015,01,legislation,645
2015,01,new,605
2015,01,bill,603
2015,01,american,553
2015,01,work,532
2015,01,district,458
2015,01,presidents,406
2015,01,also,396
2009,11,health,548
2009,11,care,429
2009,11,bill,327
2009,11,new,176
2009,11,government,163
2009,11,congressman,161
2009,11,reform,157
2009,11,legislation,152
2009,11,congress,144
2009,11,federal,131
2012,07,tax,593
2012,07,bill,498
2012,07,health,459
2012,07,act,446
2012,07,care,445
2012,07,congress,412
2012,07,law,409
2012,07,new,389
2012,07,federal,375
2012,07,american,373
2011,10,jobs,583
2011,10,new,372
2011,10,american,319
2011,10,job,305
2011,10,act,282
2011,10,congress,266
2011,10,district,258
2011,10,bill,253
2011,10,government,248
2011,10,federal,247
2013,09,obamacare,817
2013,09,syria,674
2013,09,government,657
2013,09,congress,627
2013,09,military,550
2013,09,district,536
2013,09,health,530
2013,09,bill,419
2013,09,care,418
2013,09,american,415
2011,06,debt,445
2011,06,spending,380
2011,06,congress,301
2011,06,jobs,286
2011,06,government,283
2011,06,medicare,261
2011,06,federal,244
2011,06,congressman,243
2011,06,new,238
2011,06,american,237
2011,04,budget,891
2011,04,spending,702
2011,04,government,607
2011,04,congress,358
2011,04,federal,354
2011,04,year,328
2011,04,bill,300
2011,04,cuts,288
2011,04,district,275
2011,04,health,273
2015,06,trade,707
2015,06,congress,507
2015,06,bill,489
2015,06,tpa,382
2015,06,act,355
2015,06,health,291
2015,06,american,271
2015,06,legislation,256
2015,06,care,253
2015,06,last,235
2013,12,act,341
2013,12,health,340
2013,12,bill,298
2013,12,budget,294
2013,12,new,265
2013,12,obamacare,252
2013,12,congress,241
2013,12,year,235
2013,12,care,233
2013,12,law,219
2014,05,veterans,457
2014,05,act,424
2014,05,congress,359
2014,05,bill,356
2014,05,committee,345
2014,05,district,325
2014,05,health,324
2014,05,american,294
2014,05,care,287
2014,05,congressman,278
2011,01,health,411
2011,01,care,367
2011,01,congress,332
2011,01,new,256
2011,01,repeal,228
2011,01,law,223
2011,01,spending,196
2011,01,congressman,192
2011,01,government,176
2011,01,american,174
2015,04,tax,440
2015,04,congress,332
2015,04,iran,272
2015,04,district,263
2015,04,bill,237
2015,04,act,234
2015,04,federal,231
2015,04,new,210
2015,04,nuclear,196
2015,04,last,193
2013,11,health,903
2013,11,veterans,671
2013,11,care,656
2013,11,obamacare,560
2013,11,act,497
2013,11,insurance,484
2013,11,plan,442
2013,11,americans,416
2013,11,keep,408
2013,11,law,388
2012,06,health,677
2012,06,care,626
2012,06,law,512
2012,06,congress,499
2012,06,bill,450
2012,06,act,420
2012,06,tax,383
2012,06,district,367
2012,06,jobs,364
2012,06,american,364
2010,05,new,239
2010,05,health,198
2010,05,congress,168
2010,05,congressman,165
2010,05,spending,157
2010,05,government,141
2010,05,care,138
2010,05,federal,133
2010,05,law,130
2010,05,district,129
2011,08,spending,350
2011,08,debt,295
2011,08,budget,271
2011,08,federal,264
2011,08,jobs,251
2011,08,government,237
2011,08,congress,223
2011,08,new,211
2011,08,district,204
2011,08,bill,196
2011,02,spending,485
2011,02,budget,417
2011,02,government,325
2011,02,congress,284
2011,02,federal,261
2011,02,year,245
2011,02,new,243
2011,02,district,232
2011,02,health,226
2011,02,cuts,197
2013,07,bill,700
2013,07,act,599
2013,07,obamacare,481
2013,07,health,448
2013,07,law,430
2013,07,federal,407
2013,07,care,389
2013,07,mandate,384
2013,07,congress,368
2013,07,american,355
2010,03,health,714
2010,03,care,547
2010,03,bill,512
2010,03,new,248
2010,03,reform,243
2010,03,congress,205
2010,03,insurance,205
2010,03,congressman,204
2010,03,district,200
2010,03,government,199
2014,03,act,700
2014,03,law,474
2014,03,bill,441
2014,03,district,439
2014,03,congress,420
2014,03,federal,415
2014,03,obamacare,363
2014,03,government,356
2014,03,passed,340
2014,03,legislation,338
2010,04,tax,327
2010,04,health,296
2010,04,new,288
2010,04,care,249
2010,04,federal,219
2010,04,government,216
2010,04,district,205
2010,04,congress,201
2010,04,law,174
2010,04,bill,168
2010,11,congress,143
2010,11,tax,100
2010,11,new,88
2010,11,government,57
2010,11,economy,51
2010,11,district,51
2010,11,health,51
2010,11,spending,49
2010,11,jobs,49
2010,11,year,42
2015,02,congress,685
2015,02,act,542
2015,02,bill,508
2015,02,district,486
2015,02,budget,456
2015,02,new,425
2015,02,legislation,401
2015,02,federal,398
2015,02,congressman,364
2015,02,american,347
2015,05,congress,531
2015,05,act,472
2015,05,bill,467
2015,05,national,317
2015,05,veterans,296
2015,05,legislation,285
2015,05,last,283
2015,05,federal,275
2015,05,district,271
2015,05,budget,263
2014,08,veterans,475
2014,08,bill,385
2014,08,va,376
2014,08,border,351
2014,08,care,339
2014,08,district,322
2014,08,congress,317
2014,08,act,302
2014,08,legislation,281
2014,08,work,265
2010,09,new,315
2010,09,tax,301
2010,09,small,287
2010,09,congress,227
2010,09,businesses,223
2010,09,health,220
2010,09,care,196
2010,09,spending,193
2010,09,government,190
2010,09,american,186
2012,01,jobs,429
2012,01,congress,344
2012,01,new,322
2012,01,american,318
2012,01,pipeline,262
2012,01,district,260
2012,01,state,259
2012,01,energy,253
2012,01,year,245
2012,01,congressman,230
2014,04,budget,644
2014,04,act,369
2014,04,american,326
2014,04,work,318
2014,04,congress,287
2014,04,health,272
2014,04,district,271
2014,04,year,262
2014,04,new,242
2014,04,obamacare,240
2009,08,care,56
2009,08,health,52
2009,08,government,31
2009,08,street,26
2009,08,boehner,25
2009,08,reform,23
2009,08,rural,23
2009,08,district,22
2009,08,issues,19
2009,08,new,17
2009,09,health,674
2009,09,care,531
2009,09,reform,271
2009,09,congress,251
2009,09,federal,228
2009,09,bill,199
2009,09,government,196
2009,09,insurance,193
2009,09,district,168
2009,09,people,165
2011,03,spending,446
2011,03,health,418
2011,03,government,386
2011,03,energy,377
2011,03,congress,375
2011,03,care,363
2011,03,law,355
2011,03,federal,349
2011,03,budget,337
2011,03,bill,322
2010,12,tax,584
2010,12,bill,290
2010,12,congress,275
2010,12,act,189
2010,12,new,189
2010,12,law,163
2010,12,health,155
2010,12,spending,153
2010,12,american,152
2010,12,district,149
2011,05,energy,564
2011,05,american,375
2011,05,district,342
2011,05,act,332
2011,05,budget,317
2011,05,gas,317
2011,05,congressman,296
2011,05,bill,294
2011,05,new,292
2011,05,jobs,288
2011,12,act,404
2011,12,bill,352
2011,12,tax,350
2011,12,congress,269
2011,12,year,267
2011,12,job,261
2011,12,jobs,259
2011,12,new,259
2011,12,federal,239
2011,12,regulations,228
2010,08,congress,233
2010,08,new,203
2010,08,jobs,163
2010,08,tax,152
2010,08,federal,145
2010,08,bill,143
2010,08,health,139
2010,08,small,136
2010,08,district,136
2010,08,act,134
2014,09,congress,439
2014,09,american,409
2014,09,act,395
2014,09,health,353
2014,09,district,329
2014,09,federal,282
2014,09,states,281
2014,09,isis,275
2014,09,work,269
2014,09,state,259
2010,02,health,310
2010,02,congress,252
2010,02,care,240
2010,02,budget,209
2010,02,new,192
2010,02,spending,189
2010,02,jobs,187
2010,02,district,173
2010,02,government,169
2010,02,bill,164
2009,12,jobs,239
2009,12,tax,229
2009,12,american,168
2009,12,new,164
2009,12,congress,163
2009,12,bill,161
2009,12,congressman,160
2009,12,government,149
2009,12,legislation,148
2009,12,year,141
