Year,Month,Word,Frequency
2014,10,states,299
2014,10,care,279
2014,10,american,269
2014,10,united,266
2014,10,congress,257
2014,10,new,256
2014,10,federal,255
2014,10,district,231
2014,07,border,421
2014,07,act,398
2014,07,bill,375
2014,07,congress,354
2014,07,federal,271
2014,07,law,248
2014,07,legislation,247
2014,07,congressman,246
2014,07,children,242
2014,07,health,241
2012,09,work,254
2012,09,congress,235
2012,09,american,234
2012,09,new,218
2012,09,bill,213
2012,09,act,206
2012,09,jobs,187
2012,09,energy,180
2012,09,government,179
2012,09,tax,177
2009,10,health,549
2009,10,care,417
2009,10,bill,400
2009,10,new,247
2009,10,congress,239
2009,10,government,218
2009,10,reform,199
2009,10,legislation,190
2009,10,senate,171
2009,10,federal,160
2012,04,tax,424
2012,04,budget,374
2012,04,energy,322
2012,04,new,278
2012,04,act,277
2012,04,government,276
2012,04,bill,265
2012,04,federal,250
2012,04,jobs,227
2012,04,year,208
2012,12,tax,429
2012,12,spending,317
2012,12,fiscal,304
2012,12,cliff,254
2012,12,congress,216
2012,12,year,183
2012,12,cuts,183
2012,12,federal,175
2012,12,new,170
2012,12,bill,168
2013,05,act,480
2013,05,bill,410
2013,05,health,392
2013,05,care,376
2013,05,may,365
2013,05,congress,349
2013,05,government,344
2013,05,law,343
2013,05,federal,339
2013,05,district,333
2012,02,budget,625
2012,02,act,408
2012,02,congress,364
2012,02,government,363
2012,02,federal,336
2012,02,new,325
2012,02,spending,316
2012,02,bill,311
2012,02,american,310
2012,02,jobs,302
2010,01,health,329
2010,01,care,298
2010,01,congress,238
2010,01,american,212
2010,01,jobs,209
2010,01,new,195
2010,01,people,190
2010,01,government,182
2010,01,year,163
2010,01,bill,159
2012,11,tax,280
2012,11,veterans,167
2012,11,congress,160
2012,11,new,149
2012,11,fiscal,148
2012,11,cliff,124
2012,11,spending,119
2012,11,americans,112
2012,11,november,111
2012,11,visit,111
2011,11,jobs,279
2011,11,act,240
2011,11,federal,225
2011,11,senate,213
2011,11,congress,210
2011,11,veterans,198
2011,11,government,182
2011,11,new,180
2011,11,budget,174
2011,11,spending,171
2013,03,budget,974
2013,03,spending,580
2013,03,federal,505
2013,03,senate,473
2013,03,congress,466
2013,03,government,462
2013,03,cuts,438
2013,03,american,366
2013,03,health,364
2013,03,congressman,355
2013,06,bill,437
2013,06,act,331
2013,06,congressman,329
2013,06,district,266
2013,06,energy,241
2013,06,congress,238
2013,06,veterans,229
2013,06,federal,225
2013,06,national,218
2013,06,new,217
2013,10,government,1474
2013,10,shutdown,802
2013,10,obamacare,717
2013,10,federal,705
2013,10,senate,668
2013,10,congress,643
2013,10,health,595
2013,10,bill,533
2013,10,debt,517
2013,10,law,490
2012,08,tax,636
2012,08,federal,243
2012,08,health,207
2012,08,small,206
2012,08,medicare,204
2012,08,congress,203
2012,08,budget,203
2012,08,year,203
2012,08,new,197
2012,08,jobs,190
2015,01,congress,970
2015,01,act,682
2015,01,legislation,573
2015,01,bill,568
2015,01,new,558
2015,01,american,533
2015,01,work,463
2015,01,district,385
2015,01,state,379
2015,01,also,377
2009,11,health,540
2009,11,care,426
2009,11,bill,381
2009,11,new,190
2009,11,reform,165
2009,11,congressman,164
2009,11,legislation,154
2009,11,government,150
2009,11,congress,147
2009,11,federal,146
2012,07,tax,656
2012,07,bill,498
2012,07,health,445
2012,07,law,415
2012,07,act,414
2012,07,congress,402
2012,07,care,401
2012,07,federal,381
2012,07,new,370
2012,07,government,363
2011,10,jobs,577
2011,10,new,400
2011,10,american,290
2011,10,job,282
2011,10,federal,281
2011,10,bill,277
2011,10,government,275
2011,10,act,261
2011,10,senate,252
2011,10,congress,241
2013,09,obamacare,900
2013,09,government,711
2013,09,congress,644
2013,09,syria,631
2013,09,health,577
2013,09,military,555
2013,09,district,483
2013,09,american,476
2013,09,senate,467
2013,09,care,467
2011,06,debt,454
2011,06,spending,405
2011,06,congress,312
2011,06,government,295
2011,06,jobs,292
2011,06,federal,285
2011,06,medicare,273
2011,06,american,271
2011,06,new,254
2011,06,congressman,249
2011,04,budget,935
2011,04,spending,714
2011,04,government,597
2011,04,federal,391
2011,04,congress,381
2011,04,year,361
2011,04,health,337
2011,04,bill,331
2011,04,senate,319
2011,04,cuts,295
2015,06,trade,651
2015,06,bill,506
2015,06,congress,488
2015,06,act,398
2015,06,tpa,322
2015,06,legislation,296
2015,06,health,284
2015,06,federal,275
2015,06,american,266
2015,06,care,263
2013,12,health,372
2013,12,act,356
2013,12,budget,331
2013,12,bill,327
2013,12,year,291
2013,12,new,289
2013,12,obamacare,276
2013,12,care,261
2013,12,law,256
2013,12,congress,253
2014,05,veterans,490
2014,05,act,412
2014,05,health,365
2014,05,committee,363
2014,05,bill,344
2014,05,congress,335
2014,05,care,311
2014,05,american,303
2014,05,may,300
2014,05,va,293
2011,01,health,377
2011,01,congress,332
2011,01,care,328
2011,01,new,279
2011,01,spending,241
2011,01,law,225
2011,01,congressman,217
2011,01,repeal,203
2011,01,government,198
2011,01,bill,187
2015,04,tax,483
2015,04,congress,405
2015,04,iran,357
2015,04,act,302
2015,04,federal,277
2015,04,bill,270
2015,04,nuclear,258
2015,04,legislation,244
2015,04,district,230
2015,04,last,229
2013,11,health,943
2013,11,care,660
2013,11,veterans,645
2013,11,obamacare,640
2013,11,insurance,496
2013,11,act,492
2013,11,plan,458
2013,11,keep,445
2013,11,americans,445
2013,11,law,398
2012,06,health,652
2012,06,care,622
2012,06,law,507
2012,06,congress,500
2012,06,bill,461
2012,06,tax,411
2012,06,government,386
2012,06,american,375
2012,06,federal,369
2012,06,jobs,369
2010,05,new,248
2010,05,health,228
2010,05,congress,197
2010,05,law,171
2010,05,congressman,167
2010,05,care,160
2010,05,federal,158
2010,05,spending,158
2010,05,government,156
2010,05,may,143
2011,08,spending,408
2011,08,debt,353
2011,08,budget,310
2011,08,federal,293
2011,08,jobs,263
2011,08,government,259
2011,08,congress,247
2011,08,new,237
2011,08,senate,213
2011,08,bill,211
2011,02,spending,475
2011,02,budget,408
2011,02,federal,304
2011,02,government,302
2011,02,congress,280
2011,02,year,264
2011,02,new,263
2011,02,health,244
2011,02,bill,232
2011,02,district,224
2013,07,bill,749
2013,07,act,554
2013,07,obamacare,526
2013,07,health,509
2013,07,law,494
2013,07,care,441
2013,07,federal,440
2013,07,mandate,400
2013,07,senate,397
2013,07,american,394
2010,03,health,825
2010,03,care,660
2010,03,bill,621
2010,03,reform,297
2010,03,new,272
2010,03,congress,259
2010,03,legislation,253
2010,03,government,231
2010,03,senate,229
2010,03,congressman,214
2014,03,act,734
2014,03,federal,511
2014,03,law,503
2014,03,bill,491
2014,03,congress,450
2014,03,health,448
2014,03,obamacare,438
2014,03,care,430
2014,03,government,410
2014,03,veterans,388
2010,04,tax,357
2010,04,health,346
2010,04,new,331
2010,04,care,280
2010,04,government,240
2010,04,federal,238
2010,04,congress,221
2010,04,district,209
2010,04,bill,207
2010,04,law,190
2010,11,congress,151
2010,11,new,104
2010,11,tax,100
2010,11,health,69
2010,11,jobs,60
2010,11,government,58
2010,11,care,57
2010,11,district,56
2010,11,economy,53
2010,11,year,51
2015,02,congress,714
2015,02,act,556
2015,02,bill,520
2015,02,budget,471
2015,02,district,439
2015,02,new,416
2015,02,federal,416
2015,02,legislation,391
2015,02,american,364
2015,02,congressman,363
2015,05,congress,603
2015,05,act,540
2015,05,bill,518
2015,05,national,370
2015,05,legislation,352
2015,05,veterans,321
2015,05,federal,313
2015,05,also,306
2015,05,american,294
2015,05,last,290
2014,08,veterans,524
2014,08,bill,408
2014,08,va,393
2014,08,care,356
2014,08,border,342
2014,08,congress,327
2014,08,act,324
2014,08,district,312
2014,08,legislation,302
2014,08,also,280
2010,09,new,332
2010,09,tax,323
2010,09,small,284
2010,09,health,271
2010,09,congress,244
2010,09,businesses,238
2010,09,care,232
2010,09,business,200
2010,09,spending,188
2010,09,american,177
2012,01,jobs,402
2012,01,congress,337
2012,01,american,320
2012,01,new,320
2012,01,state,283
2012,01,pipeline,283
2012,01,senate,280
2012,01,debt,274
2012,01,energy,261
2012,01,year,261
2014,04,budget,587
2014,04,act,362
2014,04,congress,318
2014,04,american,312
2014,04,health,312
2014,04,care,290
2014,04,federal,284
2014,04,work,284
2014,04,obamacare,274
2014,04,also,254
2009,08,care,63
2009,08,health,60
2009,08,government,29
2009,08,street,25
2009,08,boehner,25
2009,08,reform,25
2009,08,rural,24
2009,08,district,19
2009,08,issues,17
2009,08,pm,16
2009,09,health,692
2009,09,care,581
2009,09,reform,273
2009,09,federal,253
2009,09,congress,238
2009,09,government,211
2009,09,bill,193
2009,09,acorn,188
2009,09,new,185
2009,09,also,168
2011,03,spending,516
2011,03,health,495
2011,03,care,421
2011,03,federal,407
2011,03,budget,400
2011,03,government,398
2011,03,law,392
2011,03,energy,390
2011,03,congress,381
2011,03,bill,346
2010,12,tax,605
2010,12,bill,276
2010,12,congress,257
2010,12,new,216
2010,12,senate,202
2010,12,federal,175
2010,12,act,173
2010,12,government,171
2010,12,spending,161
2010,12,law,156
2011,05,energy,565
2011,05,american,400
2011,05,act,357
2011,05,may,329
2011,05,gas,329
2011,05,district,318
2011,05,new,312
2011,05,federal,303
2011,05,bill,302
2011,05,congressman,299
2011,12,act,425
2011,12,bill,350
2011,12,tax,305
2011,12,year,277
2011,12,senate,272
2011,12,congress,270
2011,12,new,262
2011,12,jobs,258
2011,12,federal,245
2011,12,job,244
2010,08,congress,213
2010,08,new,195
2010,08,tax,150
2010,08,security,141
2010,08,federal,139
2010,08,jobs,138
2010,08,bill,135
2010,08,act,132
2010,08,government,128
2010,08,health,123
2014,09,congress,415
2014,09,act,387
2014,09,american,385
2014,09,health,307
2014,09,states,291
2014,09,isis,288
2014,09,district,277
2014,09,federal,266
2014,09,united,260
2014,09,state,258
2010,02,health,390
2010,02,care,296
2010,02,congress,280
2010,02,budget,222
2010,02,new,210
2010,02,government,204
2010,02,jobs,192
2010,02,bill,191
2010,02,spending,170
2010,02,american,170
2009,12,bill,321
2009,12,health,276
2009,12,tax,248
2009,12,care,211
2009,12,jobs,205
2009,12,new,192
2009,12,american,183
2009,12,congress,177
2009,12,senate,175
2009,12,government,167
