senator_rank,congress_numbers,gender_label,osid,id,sortname,Body,startdate,district,title,title_long,current,state,Address,Date,party,pvsid,leadership_title,website,description,firstname,twitterid,middlename,lastname,bioguideid,phone,birthday,link,youtubeid,nickname,role_type,cspanid,role_type_label,enddate,name,gender,namemod,Month,caucus,senator_class,Year,Name,Subject
,114,Male,N00031593,43524,"Denham, Jeff (Rep.) [R-CA10]","US Congressman Jeff Denham, Proudly Serving You in Congress Dear Friend, We had encouraging news from the Senate Appropriations Committee yesterday with the passage of their 2016 Military Construction and Veterans Affairs Appropriations bill. The bill will fully fund the construction of the long-awaited community-based outpatient clinic in French Camp. Last month Rep. McNerney and I urged the committee to include French Camp funding in a letter [link 1] to the Sens. Mark Kirk and Jon Tester, Chairman and Ranking Member of the MilCon VA subcommittee, and this funding puts us one step closer to seeing this facility built for our vets. Central Valley residents have waited far too long and been forced to endure six-hour roundtrips back and forth to access the quality care they deserve. Im committed to working on a bipartisan basis to get this across the finish line. This week we worked through appropriations for the legislative branch on the House floor. I also voted for several bills to help our veterans, including one that enables the Secretary of the VA to give preference to government contractors who choose to employ veterans. As co-chair of the Congressional Veterans Jobs Caucus, hiring vets and encouraging others to do the same is a key mission. I also voted for the America COMPETES Reauthorization Act, or H.R. 1806, which reforms the ways we fund civilian research programs to ensure that were focused on key topics like biology, engineering and computer sciences. Our nation should be able to lead in these important sciences, and that means correctly prioritizing the research where time and money can be spent most efficiently. On Wednesday I supported H.R. 880, the American Research and Competitiveness Act, which makes the research and development tax credit permanent and makes the credit easier to calculate. This credit encourages our companies, large and small, to remain innovative. Yesterday I introduced a bill, called the NEPA Reciprocity Act [link 2], which will remove unnecessary bureaucracy in the environmental review processes of highway, rail, transit and multi-modal projects. My bill gives the Secretary of Transportation authority to certify that a states environmental review process is sufficient to satisfy the federal environmental review process established under NEPA, the National Environmental Policy Act. Under the NEPA Reciprocity Act, California projects which have already passed the states stringent environmental review process (required by the California Environmental Quality Act, CEQA) could bypass a duplicative and redundant second layer of review, dramatically streamlining the project delivery process. My legislation is supported by the National Association of Counties and the California State Association of Counties. On Tuesday, I joined a group of 75 delegates from the University of California system to discuss my efforts as co-chair of the California Public Higher Education Caucus and what we can do to make sure each of our students has a bright future ahead. When I graduated from high school, I was able to join the military, serve my country, return and begin school. After graduating from Cal Poly San Luis Obispo, I could begin paying off my student loans, find a job, start my own small business, watch that business grow, start a family and work to afford a home. These are the kinds of opportunities I worry my own kids wont have with our current economy and job market, and thats why we have to remain focused on improving the futures of all of our kids. [image = My fellow co-chair Rep. Bera also joined in the discussion. In the coming weeks we will be convening a hearing about last weeks Amtrak train derailment and how we can make sure this kind of thing never happens again. I wrote an op-ed about my experience visiting the scene last week, please read it here [link 3]. Want more frequent updates? Connect with me via email [link 4] or on Facebook [link 5], Twitter [link 6], YouTube [link 7] or Instagram [link 8]. This weekend we remember that freedom is not free, and we give thanks for all those who have lost their lives defending the American ideals. Please have a blessed Memorial Day. [image = JEFF DENHAM Survey/Question [survey] E-mail Updates* *Yes, please periodically send me e-mail updates.** [image = [link 9] *By subscribing to my e-mail updates, you are authorizing me to send regular e-mail updates from my office to your e-mail account. [image = [link 10] [image = [link 11] [image = [link 12] [image = [link 13] ---------------------- footnotes ---------------------- [survey] [link 1] [link 2] [link 3] [link 4] [link 5] [link 6] [link 7] [link 8] [link 9] [link 10] [link 11] [link 12] [link 13] Contact Information: Website: Office Locations: DC office: 1730 Longworth HOB Washington, DC 20515 P: 202-225-4540 F: 202-225-3402 Modesto Office: 4701 Sisk Road, Suite 202 Modesto, CA 95356 P: 209-579-5458 F: 209-579-5028 Privacy Policy: Unsubscribe: ",2015-01-06,10,Rep.,Representative,true,CA,jeff.denham@congressnewsletter.net,05/22/2015,Republican,28769,,http://denham.house.gov,Representative for California's 10th congressional district,Jeff,RepJeffDenham,,Denham,D000612,202-225-4540,1967-07-29,https://www.govtrack.us/congress/members/jeff_denham/412403,repjeffdenham,,representative,623287,Representative,2017-01-03,Rep. Jeff Denham [R-CA10],male,,05,,,2015,Congressman Jeff Denham,One step closer to French Camp
,114,Male,N00033839,43653,"Veasey, Marc (Rep.) [D-TX33]","Contact: Nelly Decker Congressman Veasey Votes In Favor of Short-Term Highway Bill Veasey votes in favor of H.R. 2353, the Highway and Transportation Funding Act of 2015 Washington, D.C.Congressman Marc Veasey, TX-33, issued the following statement after voting in favor of H.R. 2353, the Highway and Transportation Funding Act of 2015, which would provide a short-term extension for our federal highway and transit funding programs: Today I voted in favor of passing the H.R. 2353, the Highway and Transportation Funding Act of 2015 in order to provide a short-term funding extension before funding expires on May 31. Right here in North Texas, the Texas Department of Transportation needs support from both sides of the aisle to ensure Texas can continue work on long-term projects like the Horseshoe Project near downtown Dallas and to ensure residents can continue to utilize reliable public transit services like Dallas Area Rapid Transit, which serves thousands in the DFW Metroplex. As our nation approaches one of the busiest travel seasons of the year, this short-term patch will provide Congress with enough time to develop a long-term bill that will allow Texas and states across the nation to get to work on repairing our nations crumbling roads, bridges, and transit systems. This temporary patch is only the first step; Congress must utilize the upcoming months to put together a bipartisan, long term transportation bill that adequately funds our transportation infrastructure for years to come.  Unsubscribe: ",2015-01-06,33,Rep.,Representative,true,TX,Veasey.PressOffice@mail.house.gov,05/19/2015,Democrat,49671,,http://veasey.house.gov,Representative for Texas's 33rd congressional district,Marc,RepVeasey,A.,Veasey,V000131,202-225-9897,1971-01-03,https://www.govtrack.us/congress/members/marc_veasey/412579,marcveasey,,representative,79466,Representative,2017-01-03,Rep. Marc Veasey [D-TX33],male,,05,,,2015,Congressman Marc Veasey,Congressman Veasey Votes In Favor of Short-Term Highway Bill
,114,Male,N00036403,43721,"Newhouse, Dan (Rep.) [R-WA4]","News from Congressman Dan Newhouse  Hello Friends, I want to take the opportunity to update you on what is happening in Congress and how I am focusing on priorities for Central Washington. Highlights from this month include the Congressional Art Competition for high school students in the Fourth District, observing National Police Week, and supporting legislation that reflects the values of Central Washington. Sign up here to stay connected  . Confronting Federal Overreach and Standing Up for Local Oversight of the Environment Earlier this month, I voted to support passage of H.R 1732, the Regulatory Integrity Protection Act of 2015, requiring the Environmental Protection Agency (EPA) and U.S. Army Corps of Engineers to withdraw the Waters of the United States (WOTUS) rule. Drafted without input from local stakeholders, the Waters of the United States rule is an attempted power grab to impose tighter controls over waters that the Clean Water Act never intended to regulate. WOTUS could be used to expand federal regulation over ponds, streams, or irrigation ditches in the middle of crop land, giving the EPA unprecedented say over what farmers can or cant do with their land. I also introduced H.R. 2352, the State, Tribal, and Local Species Transparency and Recovery Act. This legislation would require the federal government to disclose to affected states all data used prior to any listing decisions under the Endangered Species Act. H.R. 2352 requires the U.S. Fish and Wildlife Service and the National Marine Fisheries Service to provide states with the data they are using to justify their listing decisions, which increases transparency and the opportunity for community engagement. The bill also requires that the best available scientific and commercial data used by the federal government include data provided by affected states, tribes, and local governments.  Liberty by Katherine Patterson, Senior at Eisenhower High School in Yakima was this year's Congressional Art Competition winning entry 2015 Congressional High School Art Competition This month, high school student artists submitted entries in this year's Congressional High School Art Competition. I was proud of all the student artists who participated, and the talented entries made it a difficult and very close choice. The artwork created by Washingtons young people will displayed in the U.S. Capitol for visitors to enjoy, as well as in the Fourth District congressional offices in D.C., Yakima, and Tri-Cities. You can view the entries and 'like' your favorites on my Facebook page here  . National Police Week - Grateful for Sacrifice of Law Enforcement Officers During National Police Week, I had the privilege to honor fallen City of Wapato police officer Derek Chip Andrew Hansen  . Officer Hansen was an Army veteran who paid the ultimate sacrifice on March 8, 2014, when he passed away as a result of complications due to injuries sustained in the line of duty in 2011. During National Police Week, Congress honors all law enforcement officers who have lost their lives for the safety and protection of their communities. Do you think Congress should have the final say on a nuclear deal with Iran? Yes No Not sure Click to open in a separate window  *responding to survey will opt you in to receive updates from Congressman Newhouse Congressional Review of Iran Nuclear Deal This month, I voted for the bipartisan ""Iran Nuclear Agreement Review Act of 2015,"" which passed on a vote of 400 to 25, to allow Congressional review of any final nuclear deal with Iran. Read my April column calling for Congressional review  to ensure the safety of the U.S. and our allies such as Israel.  I hope to hear from you as Congress debates the many issues of importance to the country. I also encourage you to connect with me on Facebook  and Twitter  for the regular updates on my work to represent Central Washingtons views in our nations capital. Thank you for taking the time to read this E-news updateit is an honor and privilege to serve you in Congress.  Sincerely,  Dan Newhouse Member of Congress Washington, DC Office 1641 Longworth House Office Building Washington, DC 20515 Phone: (202) 225-5816 Fax: (202) 225-3251 Tri-Cities Office 3100 George Washington Way #135 Richland, WA 99354 Phone: (509) 713-7374 Fax: (509) 713-7377 Yakima Office 402 E. Yakima Ave Suite #445 Yakima, WA 98901 Phone: (509) 452-3243 Fax: (509) 452-3438 Unsubscribe  | Privacy  Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email    ",2015-01-06,4,Rep.,Representative,true,WA,WA04DNIMA@mail.house.gov,05/19/2015,Republican,,,https://newhouse.house.gov,Representative for Washington's 4th congressional district,Dan,RepNewhouse,,Newhouse,N000189,202-225-5816,1955-07-10,https://www.govtrack.us/congress/members/dan_newhouse/412660,,,representative,,Representative,2017-01-03,Rep. Dan Newhouse [R-WA4],male,,05,,,2015,Dan Newhouse,Confronting Federal Overreach and Standing Up for Local Oversight
,114,Male,N00003950,43339,"Levin, Sander (Rep.) [D-MI9]",This is a Multi Part MIME message. Your mail client does not support MIME or you have disabled this feature. This is a plain text version of the content. ,2015-01-06,9,Rep.,Representative,true,MI,Congressman.Levin@mail.house.gov,05/20/2015,Democrat,26918,,http://levin.house.gov,Representative for Michigan's 9th congressional district,Sander,RepSandyLevin,M.,Levin,L000263,202-225-4961,1931-09-06,https://www.govtrack.us/congress/members/sander_levin/400238,mi12yes,,representative,251,Representative,2017-01-03,Rep. Sander Levin [D-MI9],male,,05,,,2015,Congressman Sander Levin,House Approves Full Funding for A-10 Warthogs
,114,Male,N00005736,43716,"Babin, Brian (Rep.) [R-TX36]","Dear Friend, Some members of the U.S. Senate want to extend the PATRIOT Act for five and half more years, without any reforms. With Congress currently debating the future of the PATRIOT Act, I want to know what you think Congress should do. Should Congress pass a ""clean"" extension of the PATRIOT Act with no changes to current law, or should it be reformed to include more privacy protections, transparency and accountability? (__) Yes - Pass a ""clean"" extension with no changes to current law. (__) No - Please change the law to add privacy protections, transparency and accountability. (__) I need more information. *Click here to take our survey Unsubscribe: ",2015-01-06,36,Rep.,Representative,true,TX,repbrianbabin@mail.house.gov,05/20/2015,Republican,,,https://babin.house.gov,Representative for Texas's 36th congressional district,Brian,RepBrianBabin,,Babin,B001291,202-225-1555,1948-03-23,https://www.govtrack.us/congress/members/brian_babin/412655,,,representative,,Representative,2017-01-03,Rep. Brian Babin [R-TX36],male,,05,,,2015,Congressman Brian Babin,Make Your Voice Heard: PATRIOT Act
,114,Male,N00003132,43291,"Cooper, Jim (Rep.) [D-TN5]","News from Representative Jim Cooper Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email   ABOUT JIM  | CONSTITUENT SERVICES  | NEWS  | SUBSCRIBE  Top 10 at 10 Wednesday, May 20 Today's trivia question: What was the first coin to feature an African-American? FTC: Knoxville family raised $187M for cancer, spent it on themselves  The Tennessean  )     Nashville Office . 605 Church Street . Nashville, TN 37219 . Phone: 615-736-5295 . Fax: 615-736-7479 Washington D.C. Office . 1536 Longworth HOB . Washington, D.C. 20515 . Phone: 202-225-4311 . Fax: 202-226-1035 Unsubscribe  | Privacy Policy   ",2015-01-06,5,Rep.,Representative,true,TN,Rep.Jim.Cooper@mail.house.gov,05/20/2015,Democrat,48891,,http://cooper.house.gov,Representative for Tennessee's 5th congressional district,Jim,RepJimCooper,,Cooper,C000754,202-225-4311,1954-06-19,https://www.govtrack.us/congress/members/jim_cooper/400081,RepJimCooper,,representative,1201,Representative,2017-01-03,Rep. Jim Cooper [D-TN5],male,,05,,,2015,Congressman Jim Cooper,"Top 10 at 10: Wednesday, May 20"
,114,Male,N00031104,43538,"Hultgren, Randy (Rep.) [R-IL14]","Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email  News from Representative Randy Hultgren  HOME  ABOUT RANDY  SERVING YOU  NEWS ROOM  OUR DISTRICT  CONTACT      Dear Friend, Today on the Fox Business Network, I will appear on The Willis Report (5pm ET/4 pm CT) as part of a one-hour special on the Federal Aviation Administrations (FAA) obscure and illogical hiring procedures which have passed over the most qualified air traffic controller candidates and raised concerns of safety and transparency. Click here to find out which channel Fox Business Network is in your area:  . Although the FAA's sudden change in hiring standards last year  clearly jeopardized air travel safety, it has refused to alter course. I reintroduced the Air Traffic Controllers Hiring Act of 2015  (H.R. 1964) to provide relief and reverse the effects of FAA actions. This legislation makes sure we have the best and brightest in our control towers, provides relief to those who were unjustly shunted out of the interim hiring process, and pushes the FAA to change course on their new hiring procedures which have exacerbated the problem. Please tune in! In Your Service,  Randy Hultgren Member of Congress 14th District, Illinois Washington, DC Office 2455 Rayburn HOB Washington, DC 20515 Phone: 202-225-2976 Fax: 202-225-0697 14th District Office 40W310 Lafox Road, Suite F2 Campton Hills, IL 60175 Phone: 630-584-2734 Fax: 630-584-2746  Unsubscibe  | Privacy Policy    ",2015-01-06,14,Rep.,Representative,true,IL,Hultgren.Huddle@mail.house.gov,05/20/2015,Republican,18199,,http://hultgren.house.gov,Representative for Illinois's 14th congressional district,Randy,RepHultgren,,Hultgren,H001059,202-225-2976,1966-03-01,https://www.govtrack.us/congress/members/randy_hultgren/412422,rephultgren,,representative,62575,Representative,2017-01-03,Rep. Randy Hultgren [R-IL14],male,,05,,,2015,Congressman Randy Hultgren,Watch: Fox Business Special on Air Traffic Controllers to Feature My Bill
,114,Male,N00027239,43418,"Lipinski, Daniel (Rep.) [D-IL3]","Congressman Daniel Lipinski  *Stop Fast-Track Trade Agreement Bill in Its Tracks* [image = track press conference.jpg] Congressman Dan Lipinski (IL-3) and Congresswoman Robin Kelly (IL-2) were joined at a Chicago manufacturing plant earlier this month by representatives from organized labor, environmental groups, and industry to denounce legislation that would grant the president Trade Promotion Authority (TPA) to fast-track trade deals through Congress. *Congressman Lipinskis Op-Ed From the May 18th Edition of the* **Chicago Tribune** [link 1] **President Obama and Republican congressional leaders are currently trying to pass a bill granting the president the authority to fast-track trade agreements through Congress. If passed, Congress would then be forced to vote up-or-down on any administration-negotiated trade deals with no amendments allowed and only limited debate. We can all agree that increasing exports and cutting our enormous trade deficit is critical to growing our economy and creating jobs, but history and commonsense tell us that fast-track is the wrong track.  Whenever a president - Democrat or Republican - negotiates a new foreign trade agreement, he promises the American people more exports and more jobs. But time after time, the result has been fewer American jobs, lower wages, and a bigger trade deficit. Since NAFTA was signed, Illinois alone has lost close to 300,000 manufacturing jobs (1). These were quality jobs with high wages and good benefits that supported hard-working middle class families. Not all these job losses were due to this flawed trade agreement, but NAFTA did hurt American manufacturing. Overall, the Economic Policy Institute estimates that NAFTA cost almost 700,000 American jobs (2). Unfortunately history keeps repeating itself, with the latest free trade agreement being no different. The Obama Administration promised that the Korea Free Trade Agreement would produce 70,000 new jobs and soaring exports, but since it was implemented in 2012 weve seen a loss of 60,000 American jobs and a 25% increase in the manufactured goods trade deficit with South Korea (3). Despite the failure of the Korea agreement, the Administration is using it as a template for a much larger agreement that is currently being negotiated, the Trans-Pacific Partnership or TPP. The TPP covers 11 U.S. trading partners that account for 40% of our trade(4). This would be the biggest trade deal in history. And TPP is the first deal that would get fast-tracked. We cannot let this endless cycle of failure to continue. When it comes to the content of the TPP, the Administration has already said that the agreement is not going to address the unfair practice of currency manipulation. Currency manipulation occurs when a country interferes in the world market to keep the value of its currency at an artificially low level against the U.S. dollar in order to make American products too expensive to sell in that country. This is major driver of our enormous trade deficit and is practiced by many TPP countries including Japan. In addition to the job losses, language in the TPP suggests that the agreement will take away our ability to enact environmental regulations to protect our communities and that the Investor-State Dispute Settlement system will preference corporations over our own sovereignty and the right to set state and local regulations. But it is difficult to know for sure what exactly the TPP will do because the Administration has shrouded the agreement in secrecy. It is very difficult even for members of Congress to see the language that is being negotiated, and when we can get access we are not allowed the help of anyone to decipher the text or to take any notes. Essentially we are being told, trust us. But that trust is very difficult and not just because of failed promises from past trade deals. Administration officials falselyclaim that we have a trade surplus with the countries we have previously signed free trade agreements with. But this relies on an accounting trick; for example, if $1 billion of Chinese goods get shipped through the U.S. to Canada then the U.S. Trade Representative counts this as an American trade surplus of $1 billion resulting from NAFTA. The real numbers from the U.S. International Trade Commissions data show a massive trade deficit with Americas free trade partners of $155 billion overall and $49 billion in manufactured goods alone (5). Another bad free trade agreement will only make our trade deficit worse and cost more American jobs. As members of Congress, our responsibility to our constituents is to closely examine and analyze the text of any trade deal being discussed and then consult with our negotiators to ensure that the agreement will create American jobs, raise wages, and safeguard the consumer and environmental protections which Americans rely upon. Fast-track takes away our ability to do this. Congress must say no. The fast-track bill has been passed in committees in both the House and the Senate, and the Senate will soon be voting on the bill, where it is expected to eventually pass. Like the rest of the country, the Chicago region shows the scars of past trade agreements, closed factories and lost jobs. Many local manufacturers expect more of the same, if not more, if fast-track is approved. Theres still time to work together to protect American workers, American manufacturers, and our environment by stopping fast-track. Americans, especially the middle class, cannot afford it.** [1]Public Citizen, Illinois Job Loss During the NAFTA-WTO Period. [link 2] [2]Economic Policy Institute, NAFTAs Legacy: Growing U.S. Trade Deficits Cost 682,900 [link 3] [3]Economic Policy Institute, Growing Trans-Pacific Trade Deficits Set the Stage for Growing Trade-Related Job Displacement, [link 4] [4]Congressional Research Service, The Trans-Pacific Partnership (TPP) Negotiations and Issues for Congress [link 5] [5]United States International Trade Commission, Dataweb. [link 6]  ---------------------- footnotes ---------------------- [link 1] [link 2] [link 3] [link 4] [link 5] [link 6] Website: Unsubscribe: Privacy: ",2015-01-06,3,Rep.,Representative,true,IL,daniel.lipinski@houseenews.net,05/20/2015,Democrat,33692,,http://www.lipinski.house.gov,Representative for Illinois's 3rd congressional district,Daniel,RepLipinski,William,Lipinski,L000563,202-225-5701,1966-07-15,https://www.govtrack.us/congress/members/daniel_lipinski/400630,lipinski03,,representative,1013046,Representative,2017-01-03,Rep. Daniel Lipinski [D-IL3],male,,05,,,2015,Congressman Daniel Lipinski,Lipinski Op Ed Statement Chicago Tribune 5/18/2015: Stop Fast-Track Trade Agreement Bill in Its Tracks
,114,Female,N00030693,43592,"DelBene, Suzan (Rep.) [D-WA1]","Click here if having trouble viewing.  Click here to open a plain text version of this email   CONTACT  SERVICES  NEWS  ISSUES  LEGISLATION      Dear Friend, As I'm sure you notice every time you drive on roads like I-5, SR 522, or any of our bridges, our nation's transportation infrastructure is at a breaking point. It's time for us to invest in our future economic growth by repairing our crumbling roads and bridges.  An accessible and efficient infrastructure is crucial to attracting businesses, creating jobs, and promoting economic growth in Washington's 1st Congressional District. Without viable transportation infrastructure, our manufactured goods and locally-grown fruits and vegetables won't be able to reach consumers across the country and throughout the world. We learned this lesson all too well when the Skagit Bridge collapsed, and our local economy was negatively affected. Yesterday, the House of Representatives passed just a two-month extension of federal highway and transit programs, punting on an issue that is vital to our local economy. I voted for this extension because, while not ideal, it is important that funding isn't cut off for our current projects, such as the 520 bridge construction. Congress needs to come up with an agreement on a long-term solution for fixing our transportation infrastructure. It's critical to our economy that House leaders do not punt on this issue again come July 31. The Highway Trust Fund currently supports nearly 6,000 construction projects and 660,000 jobs. For many of these projects, certainty and stability is essential to ensuring the taxpayers receive the best return on their investment. Moving forward, I will continue to push for long-term transportation solutions, not short-term extensions that hinder sustained growth of our economy. As always, my office is here to serve you. If you have questions or comments about the topics that matter most to you, I encourage you to contact me through my website  . You may also keep up-to-date on what Im doing by following me on Twitter  . If you need assistance dealing with a federal agency, such as the IRS or the VA, or if you are having problems with your Social Security or Medicare, please do not hesitate to contact my Bothell office at (425) 485-0085. Sincerely,  Suzan This email is unattended. To reply, click here  . D.C. Office 318 Cannon HOB Washington, DC 20515 Phone: (202) 225-6311 Bothell Office 22121 17th Ave SE, Suite #220 Bothell, WA 98021 Phone: (425) 485-0085 Mount Vernon Office 204 W. Montgomery Street Mount Vernon, WA 98273 Phone: (360) 416-7879 Unsubscribe  | Privacy Policy    ",2015-01-06,1,Rep.,Representative,true,WA,WA01SDima@mail.house.gov,05/20/2015,Democrat,126272,,http://delbene.house.gov,Representative for Washington's 1st congressional district,Suzan,RepDelBene,K.,DelBene,D000617,202-225-6311,1962-02-17,https://www.govtrack.us/congress/members/suzan_delbene/412505,,,representative,1033929,Representative,2017-01-03,Rep. Suzan DelBene [D-WA1],female,,05,,,2015,Congresswoman Suzan DelBene,Stop kicking the can down the road
,114,Female,N00032022,43574,"Noem, Kristi (Rep.) [R-SD0]","Click here to open this e-mail in its own browser window  Click here to open a plain text version of this email  News from Representative Kristi Noem  ABOUT KRISTI  | CONSTITUENT SERVICES  | LEGISLATION  | NEWS ROOM  | CONTACT      Just wanted to send a quick note around today about a piece of legislation I've been working on for a number of years now. Yesterday afternoon, the U.S. House of Representatives passed the Justice for Victims of Trafficking Act (S.178), which is a sweeping bipartisan anti-human trafficking bill that includes provisions I authored. That means it is now headed to the President's desk for his signature. The section of the bill that I wrote accomplishes three things. First, it improves existing Department of Justice grants to ensure they support shelters for survivors of human trafficking. Today, there are just 200 beds available in the country for underage victims, so this is an important expansion. My language also launches a review that will look into federal and state trafficking prevention activities. I'm hopeful it will help identify and develop best practices to prevent trafficking. Finally, it requires an inventory of existing federal anti-trafficking efforts to ensure the money we're spending is working for victims. In addition to the portion that I wrote, this bill aims to stop websites that are known to facilitate the buying and selling of our children for sex. It establishes grant programs to help teach medical professionals how to identify victims of trafficking, as they are often one of the first lines of defense when it comes to identifying a trafficking victim. And it helps improve law enforcement task forces to combat this terrible crime. All in all, it amounts to one of the largest anti-trafficking packages passed in nearly a decade. This fight is not over, however. Building awareness is still a huge challenge. Many see the issue as removed from themselves, their families, and their communities. But the reality is that trafficking is occurring in our backyards - even right here in South Dakota. These words are not intended to cause unnecessary alarm, but to bring into perspective that it isn't just happening overseas or in communities far away from our own. I encourage you to click here  and learn more about how to recognize the signs of trafficking. Thank you to all of those in South Dakota who have worked so hard on this issue. This bill's passage is another step forward. All the best, Kristi P.S. Watch  me debate the Justice for Victims of Trafficking Act.  Washington, D.C. Office 2422 Rayburn HOB Washington, DC 20515 Toll Free: 855-225-2801 Phone: 202-225-2801 Fax: 202-225-5823 Sioux Falls Office 300 N. Dakota Avenue, Suite 314 Sioux Falls, SD 57104 Phone: 605-275-2868 Fax: 605-275-2875 Rapid City Office 343 Quincy Street #110B Rapid City, SD 57701 Phone: 605-791-4673 Fax: 605-791-4679 Aberdeen Office 415 S. Main Street, Suite 203 Aberdeen, SD 57401 Phone: 605-262-2862 Fax: 605-262-2869 Watertown Office 818 S. Broadway, Suite 113 Watertown, SD 57201 Phone: 605-878-2868 Fax: 605-878-2871 unsubscribe  space space space space space space  ",2015-01-06,0,Rep.,Representative,true,SD,SD00KNIMA@mail.house.gov,05/20/2015,Republican,58189,,http://noem.house.gov,Representative for South Dakota At Large,Kristi,RepKristiNoem,L.,Noem,N000184,202-225-2801,1971-11-30,https://www.govtrack.us/congress/members/kristi_noem/412475,RepKristiNoem,,representative,62717,Representative,2017-01-03,Rep. Kristi Noem [R-SD0],female,,05,,,2015,Representative Kristi Noem,Anti-Trafficking Bill Headed to the President
,114,Female,N00029788,43485,"Lummis, Cynthia (Rep.) [R-WY0]","Comment Period on Federal Rule Affecting Wyomings Sheep Growers Dear Friends, Wyoming is the proud home for many different agriculture families including farmers, cattle ranchers, and sheep growers. Wyomings sheep growing families have been helping feed and clothe America for generations. Though these producers continue raising sheep, very few Americans remain interested in taking jobs to shepherd the animals. So since the 1950s, to fill these shepherding jobs, many of these family businesses have by necessity been turning to foreign workers, using H2A visas for temporary guest workers. However on April 15 of this year, the Department of Labor proposed a rule to change the regulations governing H2A guest workers. The proposed federal rule changes the definition of open range, herding, and the nature of these jobs to the point where, I believe, they could no longer do the practical work needed. I think these one-size-fits-all federal mandates will draw a noose of red tape around our local family sheep growers and threaten to put them out of business. Since the effects of this rule could be so dire, I and 35 of my colleagues joined to get an extension for commenting on this rule and we will continue to fight to protect our family sheep producers. With the extension, deadline for comment on the rule is June 1, 2015. Feel free to let this administration know what you think about this rule change. Go to: to comment on this rule online or send written comments to: Adele Gagliardi, Administrator, Office of Policy Development and Research, Employment and Training Administration U.S. Department of Labor 200 Constitution Avenue NW., Room N-5641, Washington, DC 20210 Sincerely, Cynthia M. Lummis This mailbox is unattended. To respond please go to: Unsubscribe: ",2015-01-06,0,Rep.,Representative,true,WY,Lummisnews@mail.house.gov,05/20/2015,Republican,15546,,http://lummis.house.gov,Representative for Wyoming At Large,Cynthia,CynthiaLummis,M.,Lummis,L000571,202-225-2311,1954-09-10,https://www.govtrack.us/congress/members/cynthia_lummis/412294,CynthiaLummis,,representative,1031365,Representative,2017-01-03,Rep. Cynthia Lummis [R-WY0],female,,05,,,2015,Congressman Cynthia Lummis,Comment Period on Federal Rule Affecting Wyomings Sheep Growers
,114,Female,N00000078,43346,"Maloney, Carolyn (Rep.) [D-NY12]","Congresswoman Carolyn B. Maloney Dear Lindsey, I wanted to share with you some great news about landmark legislation to crack down on human trafficking. This week the House of Representative passed the *Justice for Victims of Trafficking Act* with overwhelming bipartisan support. I have been working on this bill for many years, and Im thrilled that it will soon be law. The Senate passed the bill unanimously in April. [image = It is a harsh reality that sexual slavery persists across America. With this legislation, Congress has taken a firm stand against the pimps and Johns and for women and children. *The Justice for Victims of Trafficking Act will:* - Provide resources to survivors of human trafficking and child pornography with a new Domestic Trafficking Victims Fund and make victims eligible for job training, housing assistance and other restorative resources. - Create additional tools and resources for law enforcement to combat human trafficking and child pornography and relocate missing children. - Target demand for human trafficking with stiffer penalties and by encouraging police, prosecutors, judges, and juries to target all persons involved in the buying and selling of human trafficking victims. - Protects child victims from being prosecuted for prostitution and helps victims expunge their record of crimes that they committed as a direct result of being enslaved. It has been a privilege to work with Congressman Ted Poe, a Republican from Texas, who as a judge learned first-hand of the destructive nature of these crimes. He has been an unyielding advocate in his work to help the survivors rebuild their lives. Click here to watch my speech on the House Floor about this landmark legislation. [link 1] This is a major victory for the many thousands of women and children who have become victims of modern day slavery! Sincerely, [image = Congresswoman Carolyn B. Maloney ---------------------- footnotes ---------------------- [link 1] Washington D.C. Office 2308 Rayburn HOB Washington, DC 20515 Phone: 2022257944 Fax: 2022254709 Hours: M-F 9 am - 5 pm Manhattan District Office 1651 3rd Avenue, Suite 311 New York, NY 10128-3679 Phone: 2128600606 Fax: 2128600704 Hours: M-F 9 am - 6 pm Queens District Office 31-19 Newtown Ave. Astoria, NY 11102 Phone: 7189321804 Fax: 7189321805 Hours: Mon:9:30 am  2 pm Tues  Thurs: 9:30 am  5 pm Fri: 10 am  4 pm Brooklyn District Office 619 Lorimer Street Brooklyn, NY 11211 Phone: 7183495972 Fax: 7183495973 Hours: Tuesdays 9 am  5 pm Unsubscribe - Privacy Policy - ",2015-01-06,12,Rep.,Representative,true,NY,carolyn.maloney@congressnewsletter.net,05/20/2015,Democrat,26978,,http://maloney.house.gov,Representative for New York's 12th congressional district,Carolyn,RepMaloney,B.,Maloney,M000087,202-225-7944,1946-02-19,https://www.govtrack.us/congress/members/carolyn_maloney/400251,,,representative,26162,Representative,2017-01-03,Rep. Carolyn Maloney [D-NY12],female,,05,,,2015,Congresswoman Carolyn Maloney,Justice for Victims of Human Trafficking 
